date,round,start_time,end_time,max_seq_length,accuracy,val_accuracy,loss,val_loss
22/08/2021 14:37:13,11,22/08/2021 15:53:38,22/08/2021 16:01:12,17,"[0.4988095164299011, 0.5000793933868408, 0.5276190638542175, 0.5481746196746826, 0.5515079498291016, 0.5547618865966797, 0.5560317635536194, 0.5546428561210632, 0.5557936429977417, 0.5598015785217285, 0.5583333373069763, 0.5603571534156799, 0.561468243598938, 0.5600000023841858, 0.5603571534156799, 0.5614285469055176, 0.5649603009223938, 0.5636110901832581, 0.5657936334609985, 0.5632143020629883]","[0.5029629468917847, 0.5254629850387573, 0.5536110997200012, 0.559166669845581, 0.5616666674613953, 0.5642592310905457, 0.5679629445075989, 0.5736111402511597, 0.5740740895271301, 0.5768518447875977, 0.5780555605888367, 0.5773147940635681, 0.5794444680213928, 0.5794444680213928, 0.5804629921913147, 0.5799999833106995, 0.5812036991119385, 0.5813888907432556, 0.5806481242179871, 0.5831481218338013]","[0.4411716163158417, 0.37825268507003784, 0.3203328549861908, 0.3118630349636078, 0.31009358167648315, 0.30873361229896545, 0.3080669045448303, 0.30782073736190796, 0.3078935444355011, 0.30662810802459717, 0.30652955174446106, 0.3058271110057831, 0.3061923384666443, 0.30579137802124023, 0.30602431297302246, 0.30566641688346863, 0.304356187582016, 0.3045141398906708, 0.30460014939308167, 0.3034614622592926]","[0.39209720492362976, 0.334301620721817, 0.32826095819473267, 0.3272189795970917, 0.325700968503952, 0.32565563917160034, 0.3242965042591095, 0.3241354823112488, 0.32239747047424316, 0.3230467140674591, 0.32224714756011963, 0.3201497495174408, 0.3196903169155121, 0.31961625814437866, 0.3189148008823395, 0.3179492652416229, 0.31785163283348083, 0.31654128432273865, 0.3147704303264618, 0.31535083055496216]"
22/08/2021 14:37:13,12,22/08/2021 16:01:13,22/08/2021 16:08:47,17,"[0.4988095164299011, 0.5, 0.5334920883178711, 0.551547646522522, 0.5552777647972107, 0.5589682459831238, 0.5566666722297668, 0.5592460036277771, 0.5568650960922241, 0.5590476393699646, 0.5603571534156799, 0.5617460608482361, 0.5634920597076416, 0.5609126687049866, 0.5609920620918274, 0.5609920620918274, 0.5608333349227905, 0.5631746053695679, 0.5644444227218628, 0.5643253922462463]","[0.5028703808784485, 0.535277783870697, 0.5596296191215515, 0.5634258985519409, 0.5697222352027893, 0.5732407569885254, 0.5762037038803101, 0.5769444704055786, 0.5769444704055786, 0.5789814591407776, 0.5794444680213928, 0.5809259414672852, 0.5816666483879089, 0.5829629898071289, 0.5815740823745728, 0.5827777981758118, 0.5812963247299194, 0.5801851749420166, 0.5805555582046509, 0.5822222232818604]","[0.4393279552459717, 0.37427470088005066, 0.3174252510070801, 0.311137318611145, 0.31006622314453125, 0.30893051624298096, 0.3089423179626465, 0.3074840009212494, 0.3087838292121887, 0.30824732780456543, 0.3068050444126129, 0.30682939291000366, 0.3065427541732788, 0.3060649633407593, 0.30632051825523376, 0.30533042550086975, 0.30402663350105286, 0.30503198504447937, 0.3059746325016022, 0.30408698320388794]","[0.389473557472229, 0.3218920826911926, 0.32442507147789, 0.32387250661849976, 0.32486847043037415, 0.3241044282913208, 0.32371610403060913, 0.32192111015319824, 0.32129454612731934, 0.3212878108024597, 0.32055148482322693, 0.32125699520111084, 0.3202722668647766, 0.3198194205760956, 0.3185197412967682, 0.3175424039363861, 0.3170008659362793, 0.31584057211875916, 0.3157339096069336, 0.3152238130569458]"
22/08/2021 14:37:13,13,22/08/2021 16:08:47,22/08/2021 16:16:21,17,"[0.4988095164299011, 0.5016269683837891, 0.5428968071937561, 0.5545238256454468, 0.559166669845581, 0.5571428537368774, 0.5594444274902344, 0.5631349086761475, 0.5611110925674438, 0.5605158805847168, 0.5595635175704956, 0.5639285445213318, 0.5642063617706299, 0.5642460584640503, 0.5612698197364807, 0.5650396943092346, 0.561984121799469, 0.5653968453407288, 0.5642063617706299, 0.5661904811859131]","[0.5027777552604675, 0.5557407140731812, 0.5678703784942627, 0.5719444155693054, 0.5747222304344177, 0.5770370364189148, 0.5811111330986023, 0.5811111330986023, 0.582870364189148, 0.5838888883590698, 0.5841666460037231, 0.5847222208976746, 0.5846296548843384, 0.5859259366989136, 0.5864814519882202, 0.5862963199615479, 0.5861111283302307, 0.5887963175773621, 0.5870370268821716, 0.588518500328064]","[0.4397485852241516, 0.3639242947101593, 0.3126862943172455, 0.3098442256450653, 0.3082335591316223, 0.3087812066078186, 0.30748915672302246, 0.30629822611808777, 0.3069988787174225, 0.3064393103122711, 0.30643656849861145, 0.3057806193828583, 0.30453673005104065, 0.3052508533000946, 0.305297315120697, 0.3052758574485779, 0.3055000603199005, 0.30395057797431946, 0.304595023393631, 0.303590327501297]","[0.38818711042404175, 0.3217136561870575, 0.32257115840911865, 0.3221748471260071, 0.32180848717689514, 0.32135236263275146, 0.32078295946121216, 0.31951460242271423, 0.3187401294708252, 0.3175593912601471, 0.31615492701530457, 0.31700822710990906, 0.3141167163848877, 0.3159171938896179, 0.3143918216228485, 0.31248581409454346, 0.31442132592201233, 0.31207534670829773, 0.313437283039093, 0.31260040402412415]"
22/08/2021 14:37:13,14,22/08/2021 16:16:21,22/08/2021 16:23:55,17,"[0.4988095164299011, 0.500515878200531, 0.5389682650566101, 0.5542857050895691, 0.5553174614906311, 0.5569841265678406, 0.5588889122009277, 0.5573412775993347, 0.5597618818283081, 0.5607143044471741, 0.5615079402923584, 0.5615079402923584, 0.5617063641548157, 0.5617460608482361, 0.561984121799469, 0.5627381205558777, 0.5653968453407288, 0.5651587247848511, 0.5662698149681091, 0.5661110877990723]","[0.5027777552604675, 0.5517592430114746, 0.5662037134170532, 0.5744444727897644, 0.575092613697052, 0.5745370388031006, 0.5731481313705444, 0.5789814591407776, 0.5802778005599976, 0.5809259414672852, 0.5800926089286804, 0.5812963247299194, 0.5799999833106995, 0.5801851749420166, 0.5811111330986023, 0.5821296572685242, 0.5833333134651184, 0.5835185050964355, 0.5824074149131775, 0.5830555558204651]","[0.44505518674850464, 0.3787160813808441, 0.31394556164741516, 0.3117746114730835, 0.3106943368911743, 0.30983099341392517, 0.3088407516479492, 0.3091483414173126, 0.30779656767845154, 0.30699706077575684, 0.3070666193962097, 0.30580201745033264, 0.30629754066467285, 0.30355915427207947, 0.3048364520072937, 0.30441904067993164, 0.3045346736907959, 0.3046998977661133, 0.30310359597206116, 0.3039829432964325]","[0.41320642828941345, 0.31731221079826355, 0.32013487815856934, 0.32010889053344727, 0.3193754553794861, 0.3195582926273346, 0.3194062411785126, 0.32018494606018066, 0.3191128671169281, 0.31802672147750854, 0.3173622786998749, 0.3173063397407532, 0.31704744696617126, 0.3171863853931427, 0.3173651695251465, 0.3164273500442505, 0.31696516275405884, 0.3158712387084961, 0.31619539856910706, 0.3164994716644287]"
22/08/2021 14:37:13,15,22/08/2021 16:23:55,22/08/2021 16:31:40,17,"[0.4988095164299011, 0.49892857670783997, 0.5099999904632568, 0.5358333587646484, 0.5514682531356812, 0.5517063736915588, 0.5557143092155457, 0.5568253993988037, 0.5600000023841858, 0.5553174614906311, 0.5579761862754822, 0.5600793361663818, 0.5619444251060486, 0.5640873312950134, 0.5603968501091003, 0.5629364848136902, 0.5598015785217285, 0.5651190280914307, 0.5617856979370117, 0.5623015761375427]","[0.5027777552604675, 0.5131481289863586, 0.5425925850868225, 0.554722249507904, 0.5610185265541077, 0.5659258961677551, 0.5687962770462036, 0.5695370435714722, 0.5733333230018616, 0.5744444727897644, 0.5762037038803101, 0.5780555605888367, 0.5781481266021729, 0.57833331823349, 0.5812036991119385, 0.5832407474517822, 0.5837036967277527, 0.5854629874229431, 0.5870370268821716, 0.5854629874229431]","[0.4462968409061432, 0.39165979623794556, 0.33443406224250793, 0.3165581524372101, 0.31427469849586487, 0.31049057841300964, 0.31016805768013, 0.31004229187965393, 0.30858761072158813, 0.3093482553958893, 0.3075633645057678, 0.3071008026599884, 0.30495479702949524, 0.3063507080078125, 0.30491894483566284, 0.3038333058357239, 0.30698129534721375, 0.30446115136146545, 0.3051973581314087, 0.30375906825065613]","[0.4122248888015747, 0.33690789341926575, 0.333505779504776, 0.3328522741794586, 0.3302665948867798, 0.32642093300819397, 0.32423168420791626, 0.32219719886779785, 0.32097163796424866, 0.3200242817401886, 0.3194989562034607, 0.3192666471004486, 0.3196886479854584, 0.3178493082523346, 0.31765544414520264, 0.3162311911582947, 0.3162464201450348, 0.3155447840690613, 0.31548720598220825, 0.3145962953567505]"
22/08/2021 14:37:13,16,22/08/2021 16:31:40,22/08/2021 16:39:16,17,"[0.4988095164299011, 0.49912697076797485, 0.5269047617912292, 0.5534920692443848, 0.5563889145851135, 0.5611507892608643, 0.5603174567222595, 0.5619444251060486, 0.5605158805847168, 0.5655952095985413, 0.5607539415359497, 0.5634523630142212, 0.5626587271690369, 0.564047634601593, 0.5651190280914307, 0.5632539391517639, 0.5631746053695679, 0.5661904811859131, 0.564563512802124, 0.5653968453407288]","[0.5027777552604675, 0.5334259271621704, 0.5685185194015503, 0.5709259510040283, 0.571481466293335, 0.575092613697052, 0.5789814591407776, 0.5808333158493042, 0.5813888907432556, 0.5842592716217041, 0.5847222208976746, 0.5829629898071289, 0.5856481194496155, 0.5855555534362793, 0.5873148441314697, 0.586388885974884, 0.5872222185134888, 0.5867592692375183, 0.5891666412353516, 0.5859259366989136]","[0.4475935995578766, 0.3915885388851166, 0.322396844625473, 0.3098221719264984, 0.3088437020778656, 0.30843377113342285, 0.30663204193115234, 0.3065985143184662, 0.30667904019355774, 0.3053846061229706, 0.30536654591560364, 0.3049634099006653, 0.3050343990325928, 0.3037644922733307, 0.3038780391216278, 0.3039502799510956, 0.30555328726768494, 0.30387839674949646, 0.3040691316127777, 0.3041486144065857]","[0.4236350357532501, 0.32804667949676514, 0.32312026619911194, 0.32187503576278687, 0.32023927569389343, 0.3197672665119171, 0.31913313269615173, 0.3186729848384857, 0.3175581097602844, 0.31813958287239075, 0.31504109501838684, 0.3162655532360077, 0.314434677362442, 0.3146432042121887, 0.3139615058898926, 0.3138408362865448, 0.3146246373653412, 0.31323108077049255, 0.31396010518074036, 0.310625284910202]"
22/08/2021 14:37:13,17,22/08/2021 16:39:17,22/08/2021 16:46:52,17,"[0.4988095164299011, 0.5011110901832581, 0.5317857265472412, 0.5497221946716309, 0.5548015832901001, 0.5561110973358154, 0.5558333396911621, 0.558055579662323, 0.5584523677825928, 0.5570635199546814, 0.5584523677825928, 0.5595238208770752, 0.5603571534156799, 0.5601984262466431, 0.564047634601593, 0.5623809695243835, 0.5623809695243835, 0.5618650913238525, 0.5637698173522949, 0.5652777552604675]","[0.5027777552604675, 0.5427777767181396, 0.5629629492759705, 0.5663889050483704, 0.5685185194015503, 0.5732407569885254, 0.5757407546043396, 0.5757407546043396, 0.5755555629730225, 0.5756481289863586, 0.5769444704055786, 0.5763888955116272, 0.5768518447875977, 0.5772222280502319, 0.5790740847587585, 0.5803703665733337, 0.5797222256660461, 0.5812963247299194, 0.5816666483879089, 0.5834259390830994]","[0.440825492143631, 0.3646375834941864, 0.3174975514411926, 0.31231194734573364, 0.31121063232421875, 0.3095817267894745, 0.3093768060207367, 0.3082159161567688, 0.3072308897972107, 0.3074473440647125, 0.3072502315044403, 0.30630365014076233, 0.306341290473938, 0.3053443431854248, 0.30475321412086487, 0.30483683943748474, 0.30288660526275635, 0.30527788400650024, 0.30332812666893005, 0.30311083793640137]","[0.3830316364765167, 0.3280809223651886, 0.3273452818393707, 0.3247569501399994, 0.32411977648735046, 0.3238588273525238, 0.32370996475219727, 0.3235602080821991, 0.3226260840892792, 0.32319149374961853, 0.3224315941333771, 0.3224119246006012, 0.32163000106811523, 0.3203018009662628, 0.3202197849750519, 0.3194197714328766, 0.3188188076019287, 0.3188115656375885, 0.3177756369113922, 0.3173184394836426]"
22/08/2021 14:37:13,18,22/08/2021 16:46:52,22/08/2021 16:54:27,17,"[0.4988095164299011, 0.49861112236976624, 0.5125793814659119, 0.5361111164093018, 0.5393254160881042, 0.5431746244430542, 0.5505555272102356, 0.5506349205970764, 0.5514682531356812, 0.5529364943504333, 0.5517857074737549, 0.5525000095367432, 0.5563095211982727, 0.5600793361663818, 0.5574206113815308, 0.5603968501091003, 0.5603571534156799, 0.5592460036277771, 0.560436487197876, 0.5616666674613953]","[0.5027777552604675, 0.5116666555404663, 0.5400000214576721, 0.5529629588127136, 0.5592592358589172, 0.5648148059844971, 0.5679629445075989, 0.5688889026641846, 0.5721296072006226, 0.5736111402511597, 0.5754629373550415, 0.5749074220657349, 0.5770370364189148, 0.5786111354827881, 0.5776851773262024, 0.5787962675094604, 0.5820370316505432, 0.580740749835968, 0.5820370316505432, 0.5820370316505432]","[0.44775527715682983, 0.3907197415828705, 0.33205512166023254, 0.31620827317237854, 0.31496870517730713, 0.3137768805027008, 0.3114292621612549, 0.31146007776260376, 0.31025058031082153, 0.3110872805118561, 0.3088800609111786, 0.30795642733573914, 0.30802345275878906, 0.3066829442977905, 0.3078254461288452, 0.30545100569725037, 0.30605438351631165, 0.30347520112991333, 0.30459579825401306, 0.3046351373195648]","[0.4030801057815552, 0.3352701663970947, 0.3329748809337616, 0.3310686945915222, 0.329213947057724, 0.32736045122146606, 0.32669150829315186, 0.32470548152923584, 0.32511278986930847, 0.32436126470565796, 0.32320109009742737, 0.3227700889110565, 0.3219955861568451, 0.32148998975753784, 0.32201680541038513, 0.32084718346595764, 0.3212345242500305, 0.32045185565948486, 0.31960615515708923, 0.3196837902069092]"
22/08/2021 14:37:13,19,22/08/2021 16:54:28,22/08/2021 17:02:00,17,"[0.4988095164299011, 0.49892857670783997, 0.5079365372657776, 0.5270237922668457, 0.538095235824585, 0.5446825623512268, 0.5469841361045837, 0.5459920763969421, 0.5515872836112976, 0.5532539486885071, 0.5564682483673096, 0.5569841265678406, 0.5611507892608643, 0.5614285469055176, 0.5620635151863098, 0.5615079402923584, 0.564563512802124, 0.563095211982727, 0.5652381181716919, 0.5705158710479736]","[0.5026851892471313, 0.5086110830307007, 0.5269444584846497, 0.5346296429634094, 0.5387036800384521, 0.5425000190734863, 0.54666668176651, 0.5537037253379822, 0.559166669845581, 0.5618518590927124, 0.5698148012161255, 0.5722222328186035, 0.5754629373550415, 0.5779629349708557, 0.5793518424034119, 0.5822222232818604, 0.5837963223457336, 0.5842592716217041, 0.5859259366989136, 0.5859259366989136]","[0.43813690543174744, 0.3787864148616791, 0.3356207013130188, 0.3196769058704376, 0.3160075843334198, 0.3145723044872284, 0.31390202045440674, 0.31352731585502625, 0.310058057308197, 0.30863842368125916, 0.3081477880477905, 0.3074966073036194, 0.3045906722545624, 0.3061777651309967, 0.30530694127082825, 0.3053387999534607, 0.30442866683006287, 0.304521381855011, 0.3024841547012329, 0.3033306300640106]","[0.37673699855804443, 0.33249279856681824, 0.33137261867523193, 0.3357643783092499, 0.33521077036857605, 0.3334111273288727, 0.3304539620876312, 0.3278859853744507, 0.32419639825820923, 0.3217323124408722, 0.3195818364620209, 0.3187132775783539, 0.3175683915615082, 0.31698593497276306, 0.3166743516921997, 0.31580308079719543, 0.31540435552597046, 0.3135932683944702, 0.31334787607192993, 0.31396016478538513]"
22/08/2021 14:37:13,20,22/08/2021 17:02:01,22/08/2021 17:09:41,17,"[0.4988095164299011, 0.4992063343524933, 0.52567458152771, 0.5472618937492371, 0.5553174614906311, 0.5574206113815308, 0.5568650960922241, 0.5600793361663818, 0.561904788017273, 0.557103157043457, 0.5590476393699646, 0.5610714554786682, 0.5608730316162109, 0.5643650889396667, 0.563095211982727, 0.5611110925674438, 0.5661507844924927, 0.5628174543380737, 0.5636110901832581, 0.5642063617706299]","[0.5027777552604675, 0.528333306312561, 0.5542592406272888, 0.5596296191215515, 0.566944420337677, 0.5674074292182922, 0.5697222352027893, 0.5719444155693054, 0.5727777481079102, 0.5742592811584473, 0.5751851797103882, 0.5768518447875977, 0.5772222280502319, 0.5799074172973633, 0.5804629921913147, 0.5808333158493042, 0.5812036991119385, 0.5821296572685242, 0.5825926065444946, 0.5844444632530212]","[0.44483324885368347, 0.3844282925128937, 0.323116272687912, 0.3124973773956299, 0.31063392758369446, 0.3112471401691437, 0.30864688754081726, 0.30910181999206543, 0.3078838288784027, 0.3082716464996338, 0.306796669960022, 0.3065508008003235, 0.30680137872695923, 0.3058519661426544, 0.3061072826385498, 0.3058297634124756, 0.3040006756782532, 0.3048262596130371, 0.30390408635139465, 0.3048217296600342]","[0.40940383076667786, 0.32705870270729065, 0.3274150788784027, 0.32219168543815613, 0.3207396864891052, 0.31922298669815063, 0.31892070174217224, 0.3188900947570801, 0.3184264004230499, 0.3186336159706116, 0.3182995915412903, 0.3190285563468933, 0.3181929886341095, 0.31778258085250854, 0.3165450394153595, 0.317869633436203, 0.3156861364841461, 0.31516191363334656, 0.31617918610572815, 0.3141777515411377]"
22/08/2021 14:37:13,1,22/08/2021 17:09:41,22/08/2021 17:21:09,10,"[0.4988095164299011, 0.49912697076797485, 0.5041269659996033, 0.5157142877578735, 0.5237698554992676, 0.5242460370063782, 0.5279365181922913, 0.5286508202552795, 0.5316269993782043, 0.5389285683631897, 0.5367063283920288, 0.5400396585464478, 0.5394841432571411, 0.5419444441795349, 0.5380555391311646, 0.544603168964386, 0.5414285659790039, 0.542539656162262, 0.5475793480873108, 0.5489285588264465, 0.5515079498291016, 0.544087290763855, 0.545714259147644, 0.5486508011817932, 0.5508333444595337, 0.5511507987976074, 0.5489285588264465, 0.5499206185340881, 0.5525397062301636, 0.5504761934280396, 0.5519444346427917, 0.5523412823677063, 0.5532936453819275, 0.5555158853530884, 0.553928554058075, 0.5538095235824585, 0.5537698268890381, 0.5542460083961487, 0.5528967976570129, 0.5553174614906311, 0.5563889145851135, 0.5547618865966797, 0.5546428561210632, 0.5589285492897034, 0.5582143068313599, 0.5578571557998657, 0.5595238208770752, 0.5572618842124939, 0.5582143068313599, 0.5582936406135559]","[0.5027777552604675, 0.5070370435714722, 0.5106481313705444, 0.5192592740058899, 0.5249074101448059, 0.5324074029922485, 0.5403703451156616, 0.5379629731178284, 0.5462962985038757, 0.5520370602607727, 0.5540740489959717, 0.5594444274902344, 0.5598148107528687, 0.561296284198761, 0.5624074339866638, 0.5626851916313171, 0.5648148059844971, 0.5649999976158142, 0.5650925636291504, 0.568240761756897, 0.5685185194015503, 0.5676851868629456, 0.5666666626930237, 0.5679629445075989, 0.5683333277702332, 0.5699999928474426, 0.5674999952316284, 0.5671296119689941, 0.5677777528762817, 0.5680555701255798, 0.5687962770462036, 0.5696296095848083, 0.5694444179534912, 0.5694444179534912, 0.5692592859268188, 0.5685185194015503, 0.5696296095848083, 0.5683333277702332, 0.5699074268341064, 0.5704629421234131, 0.5704629421234131, 0.5699074268341064, 0.569351851940155, 0.5687037110328674, 0.570277750492096, 0.5728703737258911, 0.5730555653572083, 0.5722222328186035, 0.5737037062644958, 0.5752778053283691]","[0.4403708577156067, 0.38228514790534973, 0.3411679267883301, 0.32296887040138245, 0.3175378739833832, 0.31804582476615906, 0.31628990173339844, 0.3167523145675659, 0.3143600523471832, 0.31251344084739685, 0.3141610026359558, 0.3103684186935425, 0.3107037842273712, 0.31048956513404846, 0.31113481521606445, 0.30953818559646606, 0.3096080720424652, 0.30873721837997437, 0.30824166536331177, 0.30767109990119934, 0.30594322085380554, 0.3081360459327698, 0.306850403547287, 0.30607450008392334, 0.3076944649219513, 0.3076170086860657, 0.3070066273212433, 0.30682137608528137, 0.305215984582901, 0.30531439185142517, 0.3059428334236145, 0.3070150315761566, 0.30527669191360474, 0.30430102348327637, 0.30459892749786377, 0.30526918172836304, 0.30535370111465454, 0.30617931485176086, 0.30583053827285767, 0.3043335974216461, 0.30447643995285034, 0.30627676844596863, 0.30463728308677673, 0.3035443127155304, 0.3039379119873047, 0.30396589636802673, 0.30454617738723755, 0.30409377813339233, 0.3038153052330017, 0.30232638120651245]","[0.3939511775970459, 0.3512154221534729, 0.33661872148513794, 0.328957200050354, 0.3280163109302521, 0.3244200050830841, 0.32192331552505493, 0.31894752383232117, 0.3183770179748535, 0.31769952178001404, 0.31713196635246277, 0.3164549767971039, 0.31632569432258606, 0.31644636392593384, 0.3166259825229645, 0.3158814013004303, 0.316744327545166, 0.3161470592021942, 0.31573155522346497, 0.3164299726486206, 0.3162996470928192, 0.31576257944107056, 0.31451764702796936, 0.31547194719314575, 0.3157399296760559, 0.3145866096019745, 0.3146345615386963, 0.3156488239765167, 0.31496530771255493, 0.3145805299282074, 0.31512147188186646, 0.3146539628505707, 0.3142419755458832, 0.3143710792064667, 0.3140362799167633, 0.31433600187301636, 0.3140884339809418, 0.31399860978126526, 0.31351178884506226, 0.3147369921207428, 0.3149581551551819, 0.3135591745376587, 0.3135027587413788, 0.3132428824901581, 0.31321486830711365, 0.3127821981906891, 0.3128175437450409, 0.31300535798072815, 0.3125699460506439, 0.3130490481853485]"
22/08/2021 14:37:13,2,22/08/2021 17:21:09,22/08/2021 17:32:34,10,"[0.4988095164299011, 0.4988095164299011, 0.5015873312950134, 0.5160317420959473, 0.5203174352645874, 0.525436520576477, 0.52567458152771, 0.522857129573822, 0.5304365158081055, 0.5321031808853149, 0.5340079069137573, 0.5317063331604004, 0.5343650579452515, 0.5341269969940186, 0.5353174805641174, 0.539126992225647, 0.5392460227012634, 0.5425000190734863, 0.5434523820877075, 0.5459920763969421, 0.5475000143051147, 0.5509920716285706, 0.5488888621330261, 0.5480952262878418, 0.5494047403335571, 0.5520238280296326, 0.5514682531356812, 0.5505555272102356, 0.5508730411529541, 0.5532936453819275, 0.5543650984764099, 0.553928554058075, 0.5574603080749512, 0.5564682483673096, 0.5561904907226562, 0.5577777624130249, 0.5573412775993347, 0.5540872812271118, 0.5576984286308289, 0.5590476393699646, 0.5567857027053833, 0.5595635175704956, 0.5605158805847168, 0.561984121799469, 0.5615872740745544, 0.5622618794441223, 0.5584920644760132, 0.5618650913238525, 0.5620238184928894, 0.5597618818283081]","[0.5027777552604675, 0.5055555701255798, 0.5111111402511597, 0.5123147964477539, 0.5145370364189148, 0.5177778005599976, 0.5190740823745728, 0.5211111307144165, 0.5218518376350403, 0.5258333086967468, 0.528333306312561, 0.528425931930542, 0.5347222089767456, 0.5391666889190674, 0.5434259176254272, 0.5452777743339539, 0.5503703951835632, 0.5515740513801575, 0.5573148131370544, 0.559166669845581, 0.5588889122009277, 0.5618518590927124, 0.5634258985519409, 0.5641666650772095, 0.5639814734458923, 0.5677777528762817, 0.5695370435714722, 0.5696296095848083, 0.5699999928474426, 0.570277750492096, 0.5711110830307007, 0.5712962746620178, 0.5727777481079102, 0.5717592835426331, 0.5729629397392273, 0.5747222304344177, 0.5745370388031006, 0.5736111402511597, 0.5751851797103882, 0.5767592787742615, 0.5760185122489929, 0.5745370388031006, 0.5756481289863586, 0.5760185122489929, 0.5775926113128662, 0.577129602432251, 0.5773147940635681, 0.5781481266021729, 0.5797222256660461, 0.5797222256660461]","[0.44852733612060547, 0.40046417713165283, 0.3449464440345764, 0.3232533931732178, 0.32049882411956787, 0.3186279237270355, 0.3179360330104828, 0.31799057126045227, 0.31752434372901917, 0.31680670380592346, 0.3177913427352905, 0.3159739375114441, 0.31501057744026184, 0.3159376084804535, 0.31391090154647827, 0.31276819109916687, 0.31291159987449646, 0.3141821026802063, 0.31256693601608276, 0.3116655945777893, 0.30924052000045776, 0.30916547775268555, 0.3100842237472534, 0.30959922075271606, 0.30930930376052856, 0.3090820014476776, 0.30911123752593994, 0.30813953280448914, 0.30765458941459656, 0.30599868297576904, 0.305721640586853, 0.3073996901512146, 0.3047226369380951, 0.3063938319683075, 0.3040609359741211, 0.3043527901172638, 0.3069744110107422, 0.3058353364467621, 0.3045330345630646, 0.3044487535953522, 0.3048602342605591, 0.3045864403247833, 0.3032567501068115, 0.30357858538627625, 0.30437129735946655, 0.304195374250412, 0.3027346134185791, 0.3031677305698395, 0.3040708601474762, 0.3048717975616455]","[0.4174935817718506, 0.3448508381843567, 0.34205421805381775, 0.34507110714912415, 0.3459123969078064, 0.3452587425708771, 0.3435688316822052, 0.3422307074069977, 0.33913737535476685, 0.33637475967407227, 0.33453160524368286, 0.3341965973377228, 0.3310946822166443, 0.3284218907356262, 0.327824205160141, 0.32530003786087036, 0.32596227526664734, 0.3245939016342163, 0.3256834149360657, 0.3236176371574402, 0.32225891947746277, 0.32211434841156006, 0.3218741714954376, 0.32094642519950867, 0.3206619918346405, 0.3201674520969391, 0.31938278675079346, 0.31995654106140137, 0.3192807734012604, 0.3191201686859131, 0.3194015920162201, 0.3187878429889679, 0.31874531507492065, 0.31741172075271606, 0.31812170147895813, 0.31703105568885803, 0.31589722633361816, 0.31539463996887207, 0.3147783875465393, 0.31510552763938904, 0.3167640268802643, 0.314375102519989, 0.31368541717529297, 0.3136899471282959, 0.3128702640533447, 0.311363160610199, 0.3125266134738922, 0.3119662404060364, 0.31079137325286865, 0.3113654553890228]"
